openalex_id,abstract_pillar,theoretical_frame,tech_indicator,finding_tech,finding_affluence,displacement,supports_decoupling,section_relevance,include_final,notes,study_type,sample_desc,outcome_indicator,assessed_stage,exclusion_reason,screen_rule,screen_code,assessment_basis,citation,decoupling_category
https://openalex.org/W4313253627,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313259311,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313269344,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313271897,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313330425,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313361206,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313389112,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313407285,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313410466,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313413697,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313414231,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313432344,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313447960,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313452618,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313466238,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313466860,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313523860,,,,,,,,,no,"South Africa, single-country EKC/ARDL",,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1,EX1,title and abstract,,
https://openalex.org/W4313585283,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313586116,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313595870,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313637799,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313643015,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313647016,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313652587,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313824443,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4313827617,tech_material,,green technological innovation; renewable energy consumption; green trade; inward FDI,green technological innovation and green growth associated with lower CO2; bidirectional causality,green growth (environmentally adjusted growth) reduces CO2; conventional affluence not isolated in abstract,not tested,technology reduces CO2 (panel econometrics; Tier C group),4.2 (group synthesis),yes,tier C panel econometrics; verification: abstract: 'This analysis concluded that environmental quality is significantly improving through green technological innovation and growth',panel CS-ARDL with AMG and CCEMG robustness; Dumitrescu-Hurlin causality,"world's top 10 'green future' economies, 1990-2018",CO2 emissions (environmental quality),targeted_full_text,,R1,PASS,full text,Wei et al. (2023),supports_technology_effect
https://openalex.org/W4313880499,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315487383,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315574384,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315619801,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315650137,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315652190,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315699886,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315707282,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315779046,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315797940,,,,,,,,,no,Xinjiang S&T cooperation,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1,EX1,title and abstract,,
https://openalex.org/W4315884111,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4315969330,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4316511523,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317213604,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317358114,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317423555,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317662050,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317695521,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317748870,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317814988,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317821175,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317911406,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4317934019,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318052406,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318071683,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318336339,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318464180,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318483267,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318612086,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318618376,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318620262,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318761820,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318814302,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318815224,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318820120,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318832355,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4318999627,,,,,,,,,no,"two cities (Nantes-Saint-Nazaire, Gothenburg)",,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R3,EX1,title and abstract,,
https://openalex.org/W4319302039,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319310851,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319314979,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319324377,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319441187,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319455082,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319459606,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319662412,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319981840,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4319992372,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4320008811,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4320022986,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4320030503,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4320080928,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4320491030,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4320496773,,,,,,,,,no,biocomposites,,,,targeted_screen,targeted screen: off-topic,R1;R2,OFF,title and abstract,,
https://openalex.org/W4320515164,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4320919423,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321014846,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321115895,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321167277,,,,,,,,,no,EU-27 textile and clothing industry; sectoral,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R2,EX1,title and abstract,,
https://openalex.org/W4321348990,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321351657,,,,,,,,,no,EU deforestation footprint governance critique,,,,targeted_screen,"targeted screen: interpretive or theoretical source, not an empirical study",R4,THEORY,title and abstract,,
https://openalex.org/W4321367486,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321453013,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321458475,,,,,,,,,no,Fujian,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1,EX1,title and abstract,,
https://openalex.org/W4321496168,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321497360,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321497860,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321503319,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321600315,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321618061,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4321787985,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322008748,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322217134,,,,,,,,,no,Henan,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1;R3,EX1,title and abstract,,
https://openalex.org/W4322496353,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322618375,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322627886,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322717806,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322738278,,,,,,,,,no,sustainable welfare-work nexus deliberation,,,,targeted_screen,targeted screen: off-topic,R2,OFF,title and abstract,,
https://openalex.org/W4322744921,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322761281,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4322774971,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323038822,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323268363,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323308236,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323310214,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323355568,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323546382,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323659194,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323662803,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323666019,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323844536,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4323846691,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4324025866,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4324027597,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4324054940,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4324056506,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4324061716,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4324094631,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4324383244,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4327558261,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4327620652,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4327723595,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4327950618,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4327953231,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4328050913,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4328117608,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4328125179,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4353059803,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360609502,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360610851,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360613613,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360614572,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360617849,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360619649,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360785944,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360853204,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360866210,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360976038,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4360982622,,,,,,,,,no,sustainable consumption and the Global South; conceptual,,,,targeted_screen,"targeted screen: interpretive or theoretical source, not an empirical study",R1;R4,THEORY,title and abstract,,
https://openalex.org/W4361001822,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4361004927,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4361010166,,,,,,,,,no,urban degrowth agenda,,,,targeted_screen,targeted screen: off-topic,R4,OFF,title and abstract,,
https://openalex.org/W4361026452,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4361264220,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4361274629,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4361292806,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4361295254,,,,,,,,,no,"Chinese provinces, building sector",,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1,EX1,title and abstract,,
https://openalex.org/W4361299165,tech_material,,resource productivity (euro per kg of DMC); material footprint per capita (UNEP) as classifier,higher resource productivity lowers GHG in the full sample (short and long run); heterogeneous by MF cluster (long-run asymmetric effect only in high-MF countries; mixed in moderate-MF),EKC validated in moderate- and low-MF sub-samples only,not tested (territorial GHG); MF used only as a grouping variable,"mixed: efficiency lowers territorial GHG on average, conditional on material-footprint level",4.4,yes,"verification: Methods and material: 'Environmental degradation is measured through the total greenhouse gases, whereas the resource productivity itself is a measure available at EuroStat'; abstract: 'In full sample of EU-27, both symmetric and asymmetric methods show that the short run and long run increase of resource productivity lower the environmental degradation'",panel ARDL and non-linear ARDL with EKC test; sub-samples clustered by material footprint (expectation-maximisation),"EU-27, 2000-2020 (Czech Republic lacks MF data)","GHG emissions per capita (territorial, Eurostat)",targeted_full_text,,R1;R2,PASS,full text,Mushafiq & Prusak (2023),mixed
https://openalex.org/W4361751064,,,,,,,,,no,World Bank report on Europe's circular-economy policies; reports EU DMC -9.4% and resource productivity +35% (2000-2020) descriptively; no test,,,,targeted_screen,targeted screen: no explicit technology indicator and decoupling not assessed directly,R2,EX2,title and abstract,,
https://openalex.org/W4361855870,,,,,,,,,no,data portals,,,,targeted_screen,targeted screen: off-topic,R1,OFF,title and abstract,,
https://openalex.org/W4362510488,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362526228,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362559168,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362589000,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362631449,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362676224,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362677669,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362701282,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4362733197,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4363651307,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4364321899,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4365136681,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4365149944,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4365508996,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4365514621,,,,,,,,,no,textile investment model,,,,targeted_screen,targeted screen: off-topic,R1;R2,OFF,title and abstract,,
https://openalex.org/W4365514627,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366088284,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366091453,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366188937,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366263192,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366290685,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366401414,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366412135,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366415314,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366456024,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366489399,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366538285,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366550462,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366721511,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366772605,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366782842,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366827500,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4366975340,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4367041971,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4367044665,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4367053432,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4367171029,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4367311236,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4367312416,,,,,,,,,no,Poland,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R2,EX1,title and abstract,,
https://openalex.org/W4367598915,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4367624964,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4368240764,,,,,,,,,no,buildings sector critique; sufficiency essay,,,,targeted_screen,targeted screen: outcome outside the listed biophysical indicators,R1;R2;R4,EX3,title and abstract,,
https://openalex.org/W4368376271,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W436891610,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4372291494,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4372335609,tech_material,,energy efficiency of metal production; emission intensity; metal consumption intensity,improved energy efficiency drove emissions down substantially (-8.10 Gt in the last period); emission intensity turned into an upward driver (coal-based refining in China); metal consumption intensity fell in high-income regions (about -1.18 Gt per period),population and especially rising affluence drove emissions up in all regions and periods,consumption-based attribution; global production concentrated in China,"mixed: absolute decoupling of metal-related GHG in high-income regions in the most recent period, global emissions rising with GDP",4.4,yes,"verification: Results (PMC full text): 'Globally, the emission intensity changed from being a small downward driver in the first period (-0.36 Gt) to a notable upward driver in the last two periods (+1.21 and +1.97 Gt). Counterweighing these upward drivers improved energy efficiency ... driving down emissions substantially for all regions, particularly during the last period (-8.10 Gt)'; abstract: 'This absolute decoupling in industrialized countries is mainly driven by reduced metal consumption intensity and improved energy efficiency'","MRIO decomposition analysis (EXIOBASE), index decomposition and footprint analysis","global, 1995-2018, three periods; high-income vs lower-income regions",GHG emissions from primary metal production attributed to downstream final demand (carbon footprint of primary metals),targeted_full_text,,R2,PASS,full text,Rasul & Hertwich (2023),mixed
https://openalex.org/W4372348656,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4375865721,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376109915,,,,,,,,,no,EUE and farm-animal cruelty index; outcome not biophysical throughput,,,,targeted_screen,targeted screen: outcome outside the listed biophysical indicators,R4,EX3,title and abstract,,
https://openalex.org/W4376134818,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376602764,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376610324,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376612084,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376640762,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376645051,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376651516,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376873495,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4376958430,tech_material,,ICT innovations,"absolute decoupling may have occurred in some countries even after accounting for imports, but not globally; very high correlation between global GDP and CO2 and ecological footprint over three decades",coded from abstract,not stated in abstract,no (global): review,4,yes,"coded from abstract (full text not retrievable); abstract: Our planet faces several serious and urgent challenges to sustainability including, but not limited to, climate change; however, most researchers argue that technological solutions can solve these problems. This review first examines the prospects for decoupling environmental damages in general from economic growth, considered at the global level; then, it looks at whether the recent advances in information and communication technology (ICT) can help. It is argued that although absolute decoupli",narrative review,global decoupling literature; ICT,CO2 emissions and ecological footprint vs GDP,targeted_abstract,,R1;R2,PASS,abstract only (full text not retrievable),Moriarty & Honnery (2023),no
https://openalex.org/W4377014375,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377021062,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377042717,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377046920,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377094112,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377104059,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377104326,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377104426,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377107994,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377238968,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377288186,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377861729,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4377965867,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378072429,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378216524,,,,,,,,,no,circular society opinion paper,,,,targeted_screen,"targeted screen: interpretive or theoretical source, not an empirical study",R2,THEORY,title and abstract,,
https://openalex.org/W4378225195,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378229624,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378619997,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378649770,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378650772,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378714438,,,,,,,,,no,"climate, health and racial justice",,,,targeted_screen,targeted screen: off-topic,R4,OFF,title and abstract,,
https://openalex.org/W4378765412,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4378908044,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4379144887,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4379231521,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4379469167,,,,,,,,,no,China plastics policy,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R2,EX1,title and abstract,,
https://openalex.org/W4379469882,,,,,,,,,no,"Fanning & Hickel 2023 atmospheric appropriation, 168 countries; carbon inequality; no technology indicator, not decoupling; adjacent to displacement",,,,targeted_screen,targeted screen: no explicit technology indicator and decoupling not assessed directly,R4,EX2,title and abstract,,
https://openalex.org/W4379473626,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4379536254,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4379743553,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4379744504,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4379929438,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380050667,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380052112,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380084364,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380152273,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380269638,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380373463,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380480405,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380486670,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380628716,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380630736,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380635193,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380841926,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4380990266,,,,,,,,,no,"17 sub-Saharan African countries 1971-2019 STIRPAT: natural resource extraction, population, affluence, trade -> CO2 and energy; no explicit technology variable in abstract",,,,targeted_screen,targeted screen: no explicit technology variable,R1,PASS-borderline,title and abstract,,
https://openalex.org/W4381280096,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4381326117,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4381548479,tech_material,,"productive-capacity indices (ICT, human capital, energy, governance); technological innovation",cumulative productive capacity and technological innovation reduce emissions; natural resources raise them,coded from abstract,not stated in abstract,technology reduces emissions (panel econometrics),4,yes,tier C panel econometrics; coded from abstract (full text not retrievable); abstract: Global climate change and environmental pollution force humanity to create new sustainable growth models. Growth policy relies heavily on the pillars of sectoral productivity: resource efficiency and sustainable resource management. This research adds to the determination of the impact of the numerous productive capacity indices (PCI) and natural resources on the ecological sustainability of emerging Belt and Road host nations from 2000 to 2018. The study utilized the system generalized method o,system GMM and FGLS,"developing Belt and Road host countries, 2000-2018",emissions,targeted_abstract,,R1;R2,PASS,abstract only (full text not retrievable),Lin et al. (2023),supports_technology_effect
https://openalex.org/W4381598936,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4381930384,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382010150,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382011620,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382133767,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382135236,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382135611,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382173829,,,,,,,,,no,universities and sustainability,,,,targeted_screen,targeted screen: off-topic,R1,OFF,title and abstract,,
https://openalex.org/W4382182093,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382238197,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382337691,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382361068,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382362865,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382363171,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382395456,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382402546,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W4382402931,,,,,,,,,no,circular economy food-system indicators review,,,,targeted_screen,targeted screen: off-topic,R2,OFF,title and abstract,,
