openalex_id,topic_id,topic_name,subfield_name,field_name,domain_name,score
https://openalex.org/W4389431108,https://openalex.org/T10319,"Conservation, Biodiversity, and Resource Management",Global and Planetary Change,Environmental Science,Physical Sciences,0.9909999966621399
https://openalex.org/W4389466494,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9937000274658203
https://openalex.org/W4389466494,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9912999868392944
https://openalex.org/W4389466494,https://openalex.org/T11185,Integrated Energy Systems Optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9621999859809875
https://openalex.org/W4389491069,https://openalex.org/T12588,Electronic and Structural Properties of Oxides,Materials Chemistry,Materials Science,Physical Sciences,0.9998000264167786
https://openalex.org/W4389491069,https://openalex.org/T10078,Advanced Photocatalysis Techniques,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9973999857902527
https://openalex.org/W4389491069,https://openalex.org/T10247,Perovskite Materials and Applications,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.995199978351593
https://openalex.org/W4389527351,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998999834060669
https://openalex.org/W4389527351,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9983000159263611
https://openalex.org/W4389527351,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9842000007629395
https://openalex.org/W4389545825,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9997000098228455
https://openalex.org/W4389545825,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9915000200271606
https://openalex.org/W4389545825,https://openalex.org/T11108,Municipal Solid Waste Management,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.9908000230789185
https://openalex.org/W4389559236,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,0.9995999932289124
https://openalex.org/W4389559236,https://openalex.org/T10582,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0.9702000021934509
https://openalex.org/W4389559236,https://openalex.org/T12574,Clinical Reasoning and Diagnostic Skills,Family Practice,Medicine,Health Sciences,0.9399999976158142
https://openalex.org/W4389579781,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9997000098228455
https://openalex.org/W4389579781,https://openalex.org/T10632,Housing Market and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9818000197410583
https://openalex.org/W4389579781,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9717000126838684
https://openalex.org/W4389621887,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9988999962806702
https://openalex.org/W4389621887,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9983999729156494
https://openalex.org/W4389621887,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,0.9968000054359436
https://openalex.org/W4389640892,https://openalex.org/T11488,Climate Change Communication and Perception,Sociology and Political Science,Social Sciences,Social Sciences,0.9970999956130981
https://openalex.org/W4389640892,https://openalex.org/T14350,"Innovation, Sustainability, Human-Machine Systems",Sociology and Political Science,Social Sciences,Social Sciences,0.996399998664856
https://openalex.org/W4389640892,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.982699990272522
https://openalex.org/W4389669213,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9991000294685364
https://openalex.org/W4389669213,https://openalex.org/T12786,Innovation and Socioeconomic Development,Business and International Management,"Business, Management and Accounting",Social Sciences,0.9812999963760376
https://openalex.org/W4389669213,https://openalex.org/T11864,Supply Chain Resilience and Risk Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9614999890327454
https://openalex.org/W4389683862,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998000264167786
https://openalex.org/W4389683862,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9936000108718872
https://openalex.org/W4389683862,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9911999702453613
https://openalex.org/W4389689682,https://openalex.org/T10783,Additive Manufacturing and 3D Printing Technologies,Automotive Engineering,Engineering,Physical Sciences,0.9807999730110168
https://openalex.org/W4389742618,https://openalex.org/T11410,Cultural Industries and Urban Development,Urban Studies,Social Sciences,Social Sciences,0.9912999868392944
https://openalex.org/W4389742618,https://openalex.org/T10344,Management and Organizational Studies,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences,0.9907000064849854
https://openalex.org/W4389742618,https://openalex.org/T13216,Artistic and Creative Research,Visual Arts and Performing Arts,Arts and Humanities,Social Sciences,0.9797999858856201
https://openalex.org/W4389751770,https://openalex.org/T10680,Wind Energy Research and Development,Aerospace Engineering,Engineering,Physical Sciences,0.9965999722480774
https://openalex.org/W4389751770,https://openalex.org/T11276,Solar Radiation and Photovoltaics,Artificial Intelligence,Computer Science,Physical Sciences,0.9961000084877014
https://openalex.org/W4389751770,https://openalex.org/T10905,Solar Thermal and Photovoltaic Systems,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9958000183105469
https://openalex.org/W4389787966,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9995999932289124
https://openalex.org/W4389787966,https://openalex.org/T11770,Fiscal Policy and Economic Growth,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9973999857902527
https://openalex.org/W4389787966,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9932000041007996
https://openalex.org/W4389794168,https://openalex.org/T11024,Information Systems Theories and Implementation,Sociology and Political Science,Social Sciences,Social Sciences,0.9925000071525574
https://openalex.org/W4389794168,https://openalex.org/T14147,Innovative Approaches in Technology and Social Development,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,0.9732000231742859
https://openalex.org/W4389794168,https://openalex.org/T14389,"Innovation, Technology, and Society",Sociology and Political Science,Social Sciences,Social Sciences,0.9725000262260437
https://openalex.org/W4389800472,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9962000250816345
https://openalex.org/W4389800472,https://openalex.org/T11988,Sustainable Building Design and Assessment,Building and Construction,Engineering,Physical Sciences,0.9914000034332275
https://openalex.org/W4389800472,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9876000285148621
https://openalex.org/W4389816522,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9900000095367432
https://openalex.org/W4389816522,https://openalex.org/T10344,Management and Organizational Studies,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences,0.9850999712944031
https://openalex.org/W4389816522,https://openalex.org/T11488,Climate Change Communication and Perception,Sociology and Political Science,Social Sciences,Social Sciences,0.9605000019073486
https://openalex.org/W4389818660,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9994999766349792
https://openalex.org/W4389818660,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9936000108718872
https://openalex.org/W4389818660,https://openalex.org/T11988,Sustainable Building Design and Assessment,Building and Construction,Engineering,Physical Sciences,0.984499990940094
https://openalex.org/W4389849912,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9976999759674072
https://openalex.org/W4389849912,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9975000023841858
https://openalex.org/W4389849912,https://openalex.org/T11988,Sustainable Building Design and Assessment,Building and Construction,Engineering,Physical Sciences,0.9728999733924866
https://openalex.org/W4389917110,https://openalex.org/T10055,Diverse Aspects of Tourism Research,Sociology and Political Science,Social Sciences,Social Sciences,0.9911999702453613
https://openalex.org/W4389917110,https://openalex.org/T13839,"Tourism, Volunteerism, and Development",Demography,Social Sciences,Social Sciences,0.9613000154495239
https://openalex.org/W4389947012,https://openalex.org/T11988,Sustainable Building Design and Assessment,Building and Construction,Engineering,Physical Sciences,0.9957000017166138
https://openalex.org/W4389947012,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9754999876022339
https://openalex.org/W4389947012,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9714999794960022
https://openalex.org/W4390053566,https://openalex.org/T10088,Thermochemical Biomass Conversion Processes,Biomedical Engineering,Engineering,Physical Sciences,0.994700014591217
https://openalex.org/W4390053566,https://openalex.org/T10495,Catalysts for Methane Reforming,Catalysis,Chemical Engineering,Physical Sciences,0.9925000071525574
https://openalex.org/W4390053566,https://openalex.org/T11009,Catalysis for Biomass Conversion,Biomedical Engineering,Engineering,Physical Sciences,0.9907000064849854
https://openalex.org/W4390086755,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.996999979019165
https://openalex.org/W4390086755,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.992900013923645
https://openalex.org/W4390086755,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9904000163078308
https://openalex.org/W4390090594,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9860000014305115
https://openalex.org/W4390090594,https://openalex.org/T11988,Sustainable Building Design and Assessment,Building and Construction,Engineering,Physical Sciences,0.9771999716758728
https://openalex.org/W4390090594,https://openalex.org/T10298,Urban Transport and Accessibility,Transportation,Social Sciences,Social Sciences,0.9409000277519226
https://openalex.org/W4390106290,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9965999722480774
https://openalex.org/W4390106290,https://openalex.org/T12615,Climate Change and Geoengineering,Global and Planetary Change,Environmental Science,Physical Sciences,0.9836000204086304
https://openalex.org/W4390106290,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9825999736785889
https://openalex.org/W4390109850,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9740999937057495
https://openalex.org/W4390109850,https://openalex.org/T13588,Regional resilience and development,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9735999703407288
https://openalex.org/W4390109850,https://openalex.org/T12227,Environmental and Social Impact Assessments,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9668999910354614
https://openalex.org/W4390110246,https://openalex.org/T11933,Mining and Resource Management,Building and Construction,Engineering,Physical Sciences,0.9976999759674072
https://openalex.org/W4390110246,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9840999841690063
https://openalex.org/W4390110246,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9793000221252441
https://openalex.org/W4390121130,https://openalex.org/T11954,Energy Efficiency and Management,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9800999760627747
https://openalex.org/W4390121130,https://openalex.org/T10768,Electric Vehicles and Infrastructure,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9298999905586243
https://openalex.org/W4390121130,https://openalex.org/T12017,Recycling and Waste Management Techniques,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.9151999950408936
https://openalex.org/W4390204704,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9995999932289124
https://openalex.org/W4390204704,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9993000030517578
https://openalex.org/W4390204704,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9990000128746033
https://openalex.org/W4390236533,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998000264167786
https://openalex.org/W4390236533,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9988999962806702
https://openalex.org/W4390236533,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9983999729156494
https://openalex.org/W4390289385,https://openalex.org/T11091,Extraction and Separation Processes,Mechanical Engineering,Engineering,Physical Sciences,0.9983000159263611
https://openalex.org/W4390289385,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9976000189781189
https://openalex.org/W4390289385,https://openalex.org/T12017,Recycling and Waste Management Techniques,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.9758999943733215
https://openalex.org/W4390347187,https://openalex.org/T11007,Hybrid Renewable Energy Systems,Energy Engineering and Power Technology,Energy,Physical Sciences,0.9997000098228455
https://openalex.org/W4390347187,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9986000061035156
https://openalex.org/W4390347187,https://openalex.org/T11185,Integrated Energy Systems Optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9984999895095825
https://openalex.org/W4390414619,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9966999888420105
https://openalex.org/W4390414619,https://openalex.org/T14350,"Innovation, Sustainability, Human-Machine Systems",Sociology and Political Science,Social Sciences,Social Sciences,0.9573000073432922
https://openalex.org/W4390414619,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9333000183105469
https://openalex.org/W4390457295,https://openalex.org/T11114,Service and Product Innovation,Marketing,"Business, Management and Accounting",Social Sciences,0.9708999991416931
https://openalex.org/W4390457295,https://openalex.org/T14350,"Innovation, Sustainability, Human-Machine Systems",Sociology and Political Science,Social Sciences,Social Sciences,0.9501000046730042
https://openalex.org/W4390457295,https://openalex.org/T10145,Consumer Behavior in Brand Consumption and Identification,Marketing,"Business, Management and Accounting",Social Sciences,0.9451000094413757
https://openalex.org/W4390479233,https://openalex.org/T14143,Economic and Technological Innovation,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998999834060669
https://openalex.org/W4390479233,https://openalex.org/T12786,Innovation and Socioeconomic Development,Business and International Management,"Business, Management and Accounting",Social Sciences,0.9185000061988831
https://openalex.org/W4390496163,https://openalex.org/T12157,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,0.9980999827384949
https://openalex.org/W4390496163,https://openalex.org/T11933,Mining and Resource Management,Building and Construction,Engineering,Physical Sciences,0.9962999820709229
https://openalex.org/W4390496163,https://openalex.org/T13065,Mining Techniques and Economics,Control and Systems Engineering,Engineering,Physical Sciences,0.9936000108718872
https://openalex.org/W4390503997,https://openalex.org/T10344,Management and Organizational Studies,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences,0.996999979019165
https://openalex.org/W4390503997,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9861999750137329
https://openalex.org/W4390503997,https://openalex.org/T11810,Complex Systems and Decision Making,Management Science and Operations Research,Decision Sciences,Social Sciences,0.9757999777793884
https://openalex.org/W4390509949,https://openalex.org/T10164,Quality and Supply Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,0.7055000066757202
https://openalex.org/W4390510026,https://openalex.org/T11091,Extraction and Separation Processes,Mechanical Engineering,Engineering,Physical Sciences,0.9868000149726868
https://openalex.org/W4390510026,https://openalex.org/T14293,Biotechnology and Related Fields,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0.9314000010490417
https://openalex.org/W4390603641,https://openalex.org/T12238,Green IT and Sustainability,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9965000152587891
https://openalex.org/W4390603641,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9947999715805054
https://openalex.org/W4390603641,https://openalex.org/T11835,Sustainability in Higher Education,Education,Social Sciences,Social Sciences,0.9904000163078308
https://openalex.org/W4390604554,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9980999827384949
https://openalex.org/W4390604554,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9980000257492065
https://openalex.org/W4390604554,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9976999759674072
https://openalex.org/W4390610040,https://openalex.org/T11832,Doctoral Education Challenges and Solutions,General Health Professions,Health Professions,Health Sciences,0.9714999794960022
https://openalex.org/W4390610040,https://openalex.org/T12168,Health and Medical Research Impacts,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0.9348000288009644
https://openalex.org/W4390610207,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9994000196456909
https://openalex.org/W4390610207,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9973000288009644
https://openalex.org/W4390610207,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9965999722480774
https://openalex.org/W4390617246,https://openalex.org/T11136,Enzyme-mediated dye degradation,Plant Science,Agricultural and Biological Sciences,Life Sciences,0.9954000115394592
https://openalex.org/W4390617246,https://openalex.org/T13325,Dye analysis and toxicity,Analytical Chemistry,Chemistry,Physical Sciences,0.992900013923645
https://openalex.org/W4390617246,https://openalex.org/T12240,Nanomaterials for catalytic reactions,Organic Chemistry,Chemistry,Physical Sciences,0.9821000099182129
https://openalex.org/W4390641126,https://openalex.org/T12615,Climate Change and Geoengineering,Global and Planetary Change,Environmental Science,Physical Sciences,0.4153999984264374
https://openalex.org/W4390644405,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9926999807357788
https://openalex.org/W4390644405,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9876000285148621
https://openalex.org/W4390644405,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9847999811172485
https://openalex.org/W4390665327,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998999834060669
https://openalex.org/W4390665327,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9983999729156494
https://openalex.org/W4390665327,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9968000054359436
https://openalex.org/W4390670247,https://openalex.org/T11781,Wastewater Treatment and Reuse,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.9965000152587891
https://openalex.org/W4390670247,https://openalex.org/T11119,Urban Stormwater Management Solutions,Environmental Engineering,Environmental Science,Physical Sciences,0.9955000281333923
https://openalex.org/W4390670247,https://openalex.org/T10596,Child Nutrition and Water Access,Nutrition and Dietetics,Nursing,Health Sciences,0.9642000198364258
https://openalex.org/W4390670608,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9973999857902527
https://openalex.org/W4390670608,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.993399977684021
https://openalex.org/W4390670608,https://openalex.org/T11770,Fiscal Policy and Economic Growth,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9775000214576721
https://openalex.org/W4390671753,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.995199978351593
https://openalex.org/W4390671753,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9520000219345093
https://openalex.org/W4390671753,https://openalex.org/T13278,Economic and Business Development Strategies,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9430000185966492
https://openalex.org/W4390698766,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9976000189781189
https://openalex.org/W4390698766,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.996999979019165
https://openalex.org/W4390698766,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9961000084877014
https://openalex.org/W4390703287,https://openalex.org/T10437,Educational theories and practices,Education,Social Sciences,Social Sciences,0.9052000045776367
https://openalex.org/W4390743447,https://openalex.org/T12615,Climate Change and Geoengineering,Global and Planetary Change,Environmental Science,Physical Sciences,0.9957000017166138
https://openalex.org/W4390743447,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9810000061988831
https://openalex.org/W4390743447,https://openalex.org/T11244,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.9764999747276306
https://openalex.org/W4390749936,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998999834060669
https://openalex.org/W4390749936,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9948999881744385
https://openalex.org/W4390749936,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9939000010490417
https://openalex.org/W4390751343,https://openalex.org/T10753,Microplastics and Plastic Pollution,Pollution,Environmental Science,Physical Sciences,0.9970999956130981
https://openalex.org/W4390751343,https://openalex.org/T11108,Municipal Solid Waste Management,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.9957000017166138
https://openalex.org/W4390751343,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9945999979972839
https://openalex.org/W4390767974,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998999834060669
https://openalex.org/W4390767974,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9986000061035156
https://openalex.org/W4390767974,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9983000159263611
https://openalex.org/W4390829854,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9980999827384949
https://openalex.org/W4390829854,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.989300012588501
https://openalex.org/W4390829854,https://openalex.org/T11488,Climate Change Communication and Perception,Sociology and Political Science,Social Sciences,Social Sciences,0.9623000025749207
https://openalex.org/W4390879487,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9979000091552734
https://openalex.org/W4390879487,https://openalex.org/T12271,Renewable energy and sustainable power systems,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9937999844551086
https://openalex.org/W4390879487,https://openalex.org/T12129,Global Energy Security and Policy,General Energy,Energy,Physical Sciences,0.9922000169754028
https://openalex.org/W4390884228,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9969000220298767
https://openalex.org/W4390884228,https://openalex.org/T10967,Carbon Dioxide Capture Technologies,Mechanical Engineering,Engineering,Physical Sciences,0.9915000200271606
https://openalex.org/W4390884228,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9887999892234802
https://openalex.org/W4390893363,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9983999729156494
https://openalex.org/W4390893363,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9692999720573425
https://openalex.org/W4390893363,https://openalex.org/T14143,Economic and Technological Innovation,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.968999981880188
https://openalex.org/W4390913717,https://openalex.org/T10115,Corporate Social Responsibility Reporting,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.991100013256073
https://openalex.org/W4390913717,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9872000217437744
https://openalex.org/W4390913717,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9851999878883362
https://openalex.org/W4390937427,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9912999868392944
https://openalex.org/W4390937427,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9861999750137329
https://openalex.org/W4390937427,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9764999747276306
https://openalex.org/W4390953798,https://openalex.org/T12583,Food Waste Reduction and Sustainability,Food Science,Agricultural and Biological Sciences,Life Sciences,0.5454000234603882
https://openalex.org/W4390953798,https://openalex.org/T13378,Agricultural Development and Policies,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,0.5320000052452087
https://openalex.org/W4390953798,https://openalex.org/T13630,Agriculture Market Analysis Ukraine,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0.5236999988555908
https://openalex.org/W4390977069,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.998199999332428
https://openalex.org/W4390977069,https://openalex.org/T11835,Sustainability in Higher Education,Education,Social Sciences,Social Sciences,0.9900000095367432
https://openalex.org/W4390977069,https://openalex.org/T12819,Environmental Philosophy and Ethics,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0.9779999852180481
https://openalex.org/W4390985384,https://openalex.org/T12017,Recycling and Waste Management Techniques,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,0.996399998664856
https://openalex.org/W4390985384,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9962999820709229
